Title,Price,Marque,Modele,Kilometrage,Mise_en_circulation,Energie,Boite_vitesse,Puissance_fiscale,Puissance_ch,Transmission,Carrosserie,Etat_general,Proprietaires,Gouvernorat,Couleur_exterieure,Couleur_interieure,Sellerie,Nombre_places,Nombre_portes,Cylindree,Equipements,Date_annonce,URL
Citroën Berlingo 1.9,2 DT,Citroen,Berlingo,209998,01.2010,Diesel,Manuelle,7,,,,Occasion,,Ariana,blanc,,,,,1.9,<p>Citroën Berlingo annee 2010 </p><p> tel 53895664</p>,2026-05-14,https://www.cava.tn/voitures/citron-berlingo-19-991681
Mercedes-Benz CLA -Tel 98479647,0 DT,Mercedes,Classe Cla,175,01.2015,Diesel,Automatique,7,,,,Occasion,,Ariana,blanc,,,,,1.8,"<p><span style=""background-color:rgba( 250 , 250 , 250 , 0.8 );color:rgb( 74 , 85 , 104 )"">Mercedes-Benz CLA -Tel </span><strong style=""background-color:rgba( 250 , 250 , 250 , 0.8 )"">98479647 - 211</strong><span style=""background-color:rgba( 250 , 250 , 250 , 0.8 );color:rgb( 74 , 85 , 104 )"">40009 </span></p><p><span style=""background-color:rgba( 250 , 250 , 250 , 0.8 );color:rgb( 74 , 85 , 104 )"">-Année ; 01/2015 </span></p><p><span style=""background-color:rgba( 250 , 250 , 250 , 0.8 );color:rgb( 74 , 85 , 104 )"">-Essence ; 07 cv </span></p><p><span style=""background-color:rgba( 250 , 250 , 250 , 0.8 );color:rgb( 74 , 85 , 104 )"">-Cylindre ; 1.8 </span></p><p><span style=""background-color:rgba( 250 , 250 , 250 , 0.8 );color:rgb( 74 , 85 , 104 )"">-Km ; 175.569 </span></p><p><span style=""background-color:rgba( 250 , 250 , 250 , 0.8 );color:rgb( 74 , 85 , 104 )"">-Série ; 180 tu .... </span></p><p><span style=""background-color:rgba( 250 , 250 , 250 , 0.8 );color:rgb( 74 , 85 , 104 )"">-Antibrouillards </span></p><p><span style=""background-color:rgba( 250 , 250 , 250 , 0.8 );color:rgb( 74 , 85 , 104 )"">-Détecteur de luminosité </span></p><p><span style=""background-color:rgba( 250 , 250 , 250 , 0.8 );color:rgb( 74 , 85 , 104 )"">-Détecteur de pluie </span></p><p><span style=""background-color:rgba( 250 , 250 , 250 , 0.8 );color:rgb( 74 , 85 , 104 )"">-Fermeture centralisée </span></p><p><span style=""background-color:rgba( 250 , 250 , 250 , 0.8 );color:rgb( 74 , 85 , 104 )"">-Feux à LED </span></p><p><span style=""background-color:rgba( 250 , 250 , 250 , 0.8 );color:rgb( 74 , 85 , 104 )"">-Jantes en alliage </span></p><p><span style=""background-color:rgba( 250 , 250 , 250 , 0.8 );color:rgb( 74 , 85 , 104 )"">-Radar de recul </span></p><p><span style=""background-color:rgba( 250 , 250 , 250 , 0.8 );color:rgb( 74 , 85 , 104 )"">-Rétroviseurs électriques </span></p><p><span style=""background-color:rgba( 250 , 250 , 250 , 0.8 );color:rgb( 74 , 85 , 104 )"">-Rétroviseurs rabattables </span></p><p><span style=""background-color:rgba( 250 , 250 , 250 , 0.8 );color:rgb( 74 , 85 , 104 )"">-Toit ouvrant </span></p><p><span style=""background-color:rgba( 250 , 250 , 250 , 0.8 );color:rgb( 74 , 85 , 104 )"">-Toit panoramique </span></p><p><span style=""background-color:rgba( 250 , 250 , 250 , 0.8 );color:rgb( 74 , 85 , 104 )"">-Vitres teintées </span></p><p><span style=""background-color:rgba( 250 , 250 , 250 , 0.8 );color:rgb( 74 , 85 , 104 )"">-Accoudoir avant </span></p><p><span style=""background-color:rgba( 250 , 250 , 250 , 0.8 );color:rgb( 74 , 85 , 104 )"">-Accoudoir arrière </span></p><p><span style=""background-color:rgba( 250 , 250 , 250 , 0.8 );color:rgb( 74 , 85 , 104 )"">-Autoradio CD/Mp3 </span></p><p><span style=""background-color:rgba( 250 , 250 , 250 , 0.8 );color:rgb( 74 , 85 , 104 )"">-Bluetooth </span></p><p><span style=""background-color:rgba( 250 , 250 , 250 , 0.8 );color:rgb( 74 , 85 , 104 )"">-Boîte à gants réfrigérée </span></p><p><span style=""background-color:rgba( 250 , 250 , 250 , 0.8 );color:rgb( 74 , 85 , 104 )"">-Caméra de recul </span></p><p><span style=""background-color:rgba( 250 , 250 , 250 , 0.8 );color:rgb( 74 , 85 , 104 )"">-Climatron IC </span></p><p><span style=""background-color:rgba( 250 , 250 , 250 , 0.8 );color:rgb( 74 , 85 , 104 )"">-Connectivité Aux, USB, iPod </span></p><p><span style=""background-color:rgba( 250 , 250 , 250 , 0.8 );color:rgb( 74 , 85 , 104 )"">-Direction assistée </span></p><p><span style=""background-color:rgba( 250 , 250 , 250 , 0.8 );color:rgb( 74 , 85 , 104 )"">-GPS </span></p><p><span style=""background-color:rgba( 250 , 250 , 250 , 0.8 );color:rgb( 74 , 85 , 104 )"">-Ordinateur de bord </span></p><p><span style=""background-color:rgba( 250 , 250 , 250 , 0.8 );color:rgb( 74 , 85 , 104 )"">-Palettes au volant </span></p><p><span style=""background-color:rgba( 250 , 250 , 250 , 0.8 );color:rgb( 74 , 85 , 104 )"">-Régulateur de vitesse </span></p><p><span style=""background-color:rgba( 250 , 250 , 250 , 0.8 );color:rgb( 74 , 85 , 104 )"">-Sellerie en cuir </span></p><p><span style=""background-color:rgba( 250 , 250 , 250 , 0.8 );color:rgb( 74 , 85 , 104 )"">-Sièges réglables en hauteur </span></p><p><span style=""background-color:rgba( 250 , 250 , 250 , 0.8 );color:rgb( 74 , 85 , 104 )"">-Sièges électriques </span></p><p><span style=""background-color:rgba( 250 , 250 , 250 , 0.8 );color:rgb( 74 , 85 , 104 )"">-Vitres électriques </span></p><p><span style=""background-color:rgba( 250 , 250 , 250 , 0.8 );color:rgb( 74 , 85 , 104 )"">-Vitres teintées </span></p><p><span style=""background-color:rgba( 250 , 250 , 250 , 0.8 );color:rgb( 74 , 85 , 104 )"">-Volant/levier de vitesse en cuir </span></p><p><span style=""background-color:rgba( 250 , 250 , 250 , 0.8 );color:rgb( 74 , 85 , 104 )"">-Volant multifonctions </span></p><p><span style=""background-color:rgba( 250 , 250 , 250 , 0.8 );color:rgb( 74 , 85 , 104 )"">-3 appuis têtes arrière </span></p><p><span style=""background-color:rgba( 250 , 250 , 250 , 0.8 );color:rgb( 74 , 85 , 104 )"">-Volant réglable hauteur/profondeur </span></p><p><span style=""background-color:rgba( 250 , 250 , 250 , 0.8 );color:rgb( 74 , 85 , 104 )"">-ABS </span></p><p><span style=""background-color:rgba( 250 , 250 , 250 , 0.8 );color:rgb( 74 , 85 , 104 )"">-Airbags frontaux </span></p><p><span style=""background-color:rgba( 250 , 250 , 250 , 0.8 );color:rgb( 74 , 85 , 104 )"">-Airbags latéraux </span></p><p><span style=""background-color:rgba( 250 , 250 , 250 , 0.8 );color:rgb( 74 , 85 , 104 )"">-Airbags rideaux </span></p><p><span style=""background-color:rgba( 250 , 250 , 250 , 0.8 );color:rgb( 74 , 85 , 104 )"">-Alarme anti-intrusion </span></p><p><span style=""background-color:rgba( 250 , 250 , 250 , 0.8 );color:rgb( 74 , 85 , 104 )"">-Anti-démarrage électronique </span></p><p><span style=""background-color:rgba( 250 , 250 , 250 , 0.8 );color:rgb( 74 , 85 , 104 )"">-Anti-patinage </span></p><p><span style=""background-color:rgba( 250 , 250 , 250 , 0.8 );color:rgb( 74 , 85 , 104 )"">-Contrôle de pression des pneus </span></p><p><span style=""background-color:rgba( 250 , 250 , 250 , 0.8 );color:rgb( 74 , 85 , 104 )"">-Fixations ISOFIX </span></p><p><span style=""background-color:rgba( 250 , 250 , 250 , 0.8 );color:rgb( 74 , 85 , 104 )"">-Pneumatiques ronflât </span></p><p><span style=""background-color:rgba( 250 , 250 , 250 , 0.8 );color:rgb( 74 , 85 , 104 )"">-Radiateur tropicalisé</span></p>",2026-05-14,https://www.cava.tn/voitures/mercedes-benz-cla--tel-98479647-991675
Mazda BT 50 - 2.5 -Tel 98479647,0 DT,Mazda,Aures,650,01.2008,Diesel,Manuelle,10,,,,Occasion,,Ariana,noir,,,,,2.5,"<p><span style=""background-color:rgba( 250 , 250 , 250 , 0.8 );color:rgb( 74 , 85 , 104 )"">Mazda BT 50 - 2.5 -Tel</span><strong style=""background-color:rgba( 250 , 250 , 250 , 0.8 )""> 98479647 - 211</strong><span style=""background-color:rgba( 250 , 250 , 250 , 0.8 );color:rgb( 74 , 85 , 104 )"">40009 </span></p><p><span style=""background-color:rgba( 250 , 250 , 250 , 0.8 );color:rgb( 74 , 85 , 104 )"">-Année ; 2008 </span></p><p><span style=""background-color:rgba( 250 , 250 , 250 , 0.8 );color:rgb( 74 , 85 , 104 )"">-Essence ; 10 cv </span></p><p><span style=""background-color:rgba( 250 , 250 , 250 , 0.8 );color:rgb( 74 , 85 , 104 )"">-Cylindre ; 2.5 </span></p><p><span style=""background-color:rgba( 250 , 250 , 250 , 0.8 );color:rgb( 74 , 85 , 104 )"">-Km ; 650.000 </span></p><p><span style=""background-color:rgba( 250 , 250 , 250 , 0.8 );color:rgb( 74 , 85 , 104 )"">-Série ; 138 tu .... </span></p><p><span style=""background-color:rgba( 250 , 250 , 250 , 0.8 );color:rgb( 74 , 85 , 104 )"">-Fermeture centralisée </span></p><p><span style=""background-color:rgba( 250 , 250 , 250 , 0.8 );color:rgb( 74 , 85 , 104 )"">-Jantes en alliage </span></p><p><span style=""background-color:rgba( 250 , 250 , 250 , 0.8 );color:rgb( 74 , 85 , 104 )"">-Accoudoir avant </span></p><p><span style=""background-color:rgba( 250 , 250 , 250 , 0.8 );color:rgb( 74 , 85 , 104 )"">-Autoradio CD </span></p><p><span style=""background-color:rgba( 250 , 250 , 250 , 0.8 );color:rgb( 74 , 85 , 104 )"">-Direction assistée </span></p><p><span style=""background-color:rgba( 250 , 250 , 250 , 0.8 );color:rgb( 74 , 85 , 104 )"">-Vitres teintées </span></p><p><span style=""background-color:rgba( 250 , 250 , 250 , 0.8 );color:rgb( 74 , 85 , 104 )"">-Volant réglable hauteur/profondeur </span></p><p><span style=""background-color:rgba( 250 , 250 , 250 , 0.8 );color:rgb( 74 , 85 , 104 )"">-ABS </span></p><p><span style=""background-color:rgba( 250 , 250 , 250 , 0.8 );color:rgb( 74 , 85 , 104 )"">-Airbags frontaux </span></p><p><span style=""background-color:rgba( 250 , 250 , 250 , 0.8 );color:rgb( 74 , 85 , 104 )"">-Airbags latéraux </span></p><p><span style=""background-color:rgba( 250 , 250 , 250 , 0.8 );color:rgb( 74 , 85 , 104 )"">-Anti-patinage </span></p>",2026-05-14,https://www.cava.tn/voitures/mazda-bt-50---25--tel-98479647-991670
hyundai i10,0 DT,Hyundai,I10,165000,01.2016,Essence,Manuelle,5,,,,Neuf,,Ariana,rouge,,,,,1.2,hyundai i10 1main tt op,2026-05-14,https://www.cava.tn/voitures/hyundai-i10-991665
PEUGEOT 301 ACTIVE PREMIÈRE MAIN EN ÉTAT NEUF,0 DT,Peugeot,Autres,87000,01.2023,Essence,Manuelle,5,,,,Occasion,,Ariana,gris,,,,,1.2,"<span style=""font-size:17px"">TELEPHONE 25 119 198</span><br /> <br /><br /><span style=""font-size:17px"">5 CV ESSENCE </span> <br /><br /><span style=""font-size:17px"">PEUGEOT 301 ACTIVE PHASE 3</span> <br /><br /><span style=""font-size:17px""> PREMIÈRE MAIN EN EXCELLENT ÉTAT </span> <br /><br /><span style=""font-size:17px"">CLIMATISEUR EN FONCTION </span> <br /><br /><span style=""font-size:17px""> VITRES ELECTRIQUES </span> <br /><br /><span style=""font-size:17px"">ORDINATEUR DE BORD </span> <br /><br /><span style=""font-size:17px"">BLOO TOUTH TÉLÉPHONE A MAIN </span> <br /><br /><span style=""font-size:17px"">LIBRE CONNECTIVITÉ AUX USB </span> <br /><br /><span style=""font-size:17px"">FINITIONS CHROME </span> <br /><br /><span style=""font-size:17px"">FIXATION ISOFLEX </span> <br /><br /><span style=""font-size:17px"">BREF VOITURE TRÈS TRÈS PROPRE</span> <br /><br /><span style=""font-size:17px""> INTÉRIEUR ET EXTÉRIEUR JAMAIS</span> <br /><br /><span style=""font-size:17px""> TOUCHÉE OU RETOUCHÉE PEINTURE</span> <br /><br /><span style=""font-size:17px""> D’ORIGINE </span> <br /><br /><span style=""font-size:17px"">VISIBLE A BORJ LOUZIR ARIANA </span>",2026-05-14,https://www.cava.tn/voitures/peugeot-301-active-premire-main-en-tat-neuf-991662
PEUGEOT 301 PREMIÈRE MAIN EN EXCELLENT ÉTAT,0 DT,Peugeot,Autres,90000,01.2022,Essence,Manuelle,5,,,,Occasion,,Bizerte,blanc,,,,,1.2,"<span style=""font-size:17px"">TÉLÉPHONE :::::::: 29521077</span><br /> <br /><br /><span style=""font-size:17px"">PEUGEOT 301 ACTIVE PREMIÈRE MAIN </span> <br /><br /><span style=""font-size:17px"">EN TRÈS BON ÉTAT BOÎTE MANUELLE </span> <br /><br /><span style=""font-size:17px"">VITRES ÉLECTRIQUES </span> <br /><br /><span style=""font-size:17px"">FERMETURE CENTRALISÉE </span> <br /><br /><span style=""font-size:17px"">ORDINATEUR DE BORD </span> <br /><br /><span style=""font-size:17px"">BLOO TOUTH TÉLÉPHONE MAIN LIBRE </span> <br /><br /><span style=""font-size:17px"">CONNECTIVITÉ AUX </span> <br /><br /><span style=""font-size:17px"">CLIMATISEUR EN FONCTION </span> <br /><br /><span style=""font-size:17px"">VISIBLE A BIZERTE VILLE </span>",2026-05-14,https://www.cava.tn/voitures/peugeot-301-premire-main-en-excellent-tat-991661
Kia picanto etat origine 4cylindres 5cv essence 1.2L Tl :28431642,37500 DT,Kia,Picanto,91000,01.2021,Essence,Manuelle,5,,,,Neuf,,Bizerte,rouge,,,,,1.2,<p>Kia picanto 4cylindres 5cv essence 1.2L </p><p>La voiture est à l état d origine </p><p>Gante aluminium </p><p>Radar de recul </p><p>4 vitres électriques </p><p>Antibrouillard </p><p>Climatiseur </p><p>Volant multifonction </p><p>Chaises pilotes </p><p>Ordinateur de bord </p><p>Année: 12/07/2021</p><p>Km:91000</p><p>Tl:28431642</p>,2026-05-13,https://www.cava.tn/voitures/kia-picanto-etat-origine-4cylindres-5cv-essence-12l-tl-28431642-991646
POLO 8,41500 DT,Volkswagen,Polo,150,01.2022,Essence,Manuelle,4,,,,Occasion,,Tunis,noir,,,,,1.0,Polo 8 ✌️&#x1f44c; Tt d&#39;origine &#x1f44c; Double clé &#x1f44c; 4ch essence &#x1f44c; Novembre 2021 &#x1f44c; KLM 150<br />,2026-05-13,https://www.cava.tn/voitures/polo-8-991645
Clio dynamique,35000 DT,Renault,Clio,165,01.2018,Essence,Manuelle,5,,,,Occasion,,Sousse,rouge,,,,,1.2,moteur symbole 5cv 4 cylindre05/2018tt obtiontres bon etat28375861<br />prix negociable,2026-05-13,https://www.cava.tn/voitures/clio-dynamique-991643
KIA RIO PREMIERE MAIN,1 DT,Kia,Rio,104000,01.2022,Essence,Manuelle,5,,,,Occasion,,Bizerte,rouge,,,,,1.2,KIA RIO PREMIERE MAIN TOUTE OPTIONS NOUVELLE GÉNÉRATION 4 CYLINDRES ANNEÈ 2022 / 104000 km TEL 21109707,2026-05-13,https://www.cava.tn/voitures/kia-rio-premiere-main-991628
Toyota Hiace,1 DT,Toyota,Hi Ace,100000,01.2012,Diesel,Manuelle,8,,,,Occasion,,Ben Arous,blanc,,,,,3.0,<p>Toyota </p><p>9 place</p><p>8 ch Turbo</p>,2026-05-13,https://www.cava.tn/voitures/toyota-hiace-991618
Kia sportage GTLine,0 DT,Kia,Sportage,212,01.2020,Essence,Automatique,11,,,,Occasion,,Sousse,bleu,,,,,1.6,"<p style=""margin:0px;font-style:normal;font-size:12px;line-height:normal;font-family:&#39;helvetica&#39;"">KIA SPORTAGE GTLINE </p><p style=""margin:0px;font-style:normal;font-size:12px;line-height:normal;font-family:&#39;helvetica&#39;"">&#xfeff;&#xfeff;Première main </p><ul><li style=""margin:0px;font-style:normal;font-size:12px;line-height:normal;font-family:&#39;helvetica&#39;"">&#xfeff;&#xfeff;Toutes options</li><li style=""margin:0px;font-style:normal;font-size:12px;line-height:normal;font-family:&#39;helvetica&#39;"">&#xfeff;&#xfeff;212.000 km certifié chez Kia</li><li style=""margin:0px;font-style:normal;font-size:12px;line-height:normal;font-family:&#39;helvetica&#39;"">&#xfeff;&#xfeff;Année Fin 2020</li><li style=""margin:0px;font-style:normal;font-size:12px;line-height:normal;font-family:&#39;helvetica&#39;"">&#xfeff;&#xfeff;11ch essence </li><li style=""margin:0px;font-style:normal;font-size:12px;line-height:normal;font-family:&#39;helvetica&#39;"">&#xfeff;&#xfeff;Boite Automatique</li><li style=""margin:0px;font-style:normal;font-size:12px;line-height:normal;font-family:&#39;helvetica&#39;"">&#xfeff;&#xfeff;Park Pilot AV AR caméra de recul 360</li><li style=""margin:0px;font-style:normal;font-size:12px;line-height:normal;font-family:&#39;helvetica&#39;"">&#xfeff;&#xfeff;Climatronic</li><li style=""margin:0px;font-style:normal;font-size:12px;line-height:normal;font-family:&#39;helvetica&#39;"">&#xfeff;&#xfeff;Sieges éléctriques</li><li style=""margin:0px;font-style:normal;font-size:12px;line-height:normal;font-family:&#39;helvetica&#39;"">&#xfeff;&#xfeff;Toit panoramique ouvrant</li><li style=""margin:0px;font-style:normal;font-size:12px;line-height:normal;font-family:&#39;helvetica&#39;"">&#xfeff;&#xfeff;Intérieur cuir</li><li style=""margin:0px;font-style:normal;font-size:12px;line-height:normal;font-family:&#39;helvetica&#39;"">&#xfeff;&#xfeff;Rétroviseurs électriques, Rabattables</li></ul><ul><li style=""margin:0px;font-style:normal;font-size:12px;line-height:normal;font-family:&#39;helvetica&#39;"">&#xfeff;&#xfeff;Régulateur / limiteur de vitesse</li><li style=""margin:0px;font-style:normal;font-size:12px;line-height:normal;font-family:&#39;helvetica&#39;"">58818504☎️</li><li style=""margin:0px;font-style:normal;font-size:12px;line-height:normal;font-family:&#39;helvetica&#39;"">25960229☎️</li></ul>",2026-05-13,https://www.cava.tn/voitures/kia-sportage-gtline-991606
Mercedes E200,0 DT,Mercedes,200,2017,01.2013,Essence,Automatique,10,,,,Occasion,,Sousse,gris,,,,,2.0,"<p style=""margin:0px;font-style:normal;font-size:12px;line-height:normal;font-family:&#39;helvetica&#39;"">Mercedes E 200</p><p style=""margin:0px;font-style:normal;font-size:12px;line-height:normal;font-family:&#39;helvetica&#39;"">Essence 10ch</p><p style=""margin:0px;font-style:normal;font-size:12px;line-height:normal;font-family:&#39;helvetica&#39;"">Année 2013</p><p style=""margin:0px;font-style:normal;font-size:12px;line-height:normal;font-family:&#39;helvetica&#39;"">Kilométrage 217km avec carnet d&#39;entretien.</p><p style=""margin:0px;font-style:normal;font-size:12px;line-height:normal;font-family:&#39;helvetica&#39;"">4 pneu neuf</p><p style=""margin:0px;font-style:normal;font-size:12px;line-height:normal;font-family:&#39;helvetica&#39;"">Boite automatique.</p><p style=""margin:0px;font-style:normal;font-size:12px;line-height:normal;font-family:&#39;helvetica&#39;"">Pour plus d&#39;informations contactez:</p><p style=""margin:0px;font-style:normal;font-size:12px;line-height:normal;font-family:&#39;helvetica&#39;"">25960229☎️</p><p style=""margin:0px;font-style:normal;font-size:12px;line-height:normal;font-family:&#39;helvetica&#39;"">58818504☎️</p>",2026-05-13,https://www.cava.tn/voitures/mercedes-e200-991605
hyundai i10,0 DT,Hyundai,I10,165000,01.2016,Essence,Manuelle,5,,,,Neuf,,Ariana,rouge,,,,,1.2,hyundai i10 1main tt op,2026-05-13,https://www.cava.tn/voitures/hyundai-i10-991599
Peugeot 307 esssence 1.4 très bien entretenue,21500 DT,Peugeot,307,19999,01.2003,Essence,Manuelle,7,,,,Occasion,,Manouba,noir,,,,,1.4,"<p><span style=""background-color:rgba( 250 , 250 , 250 , 0.8 );color:rgb( 74 , 85 , 104 )"">Peugeot 307 essence moteur 1.4 toute option très bien entretenue Tel</span></p><p><strong style=""background-color:rgba( 250 , 250 , 250 , 0.8 )"">94857119</strong></p><p><span style=""background-color:rgba( 250 , 250 , 250 , 0.8 );color:rgb( 74 , 85 , 104 )""> prix 21500 dt</span></p>",2026-05-13,https://www.cava.tn/voitures/peugeot-307-esssence-14-trs-bien-entretenue-991595
bmw,123 DT,Bmw,BMW Serie 2 Active Tourer,168500,01.2016,Diesel,Manuelle,6,,,,Occasion,,Monastir,noir,,,,,1.5,<p> etat origine</p>,2026-05-13,https://www.cava.tn/voitures/bmw-991589
PEUGEOT 301 ACCESS PREMIÈRE MAIN,0 DT,Peugeot,Autres,90000,01.2022,Essence,Manuelle,5,,,,Occasion,,Bizerte,blanc,,,,,1.2,"<br /> <span style=""font-size:17px"">TÉLÉPHONE :::::::: 29521077</span><br /> <br /><br /><span style=""font-size:17px"">PEUGEOT 301 ACTIVE PREMIÈRE MAIN </span> <br /><br /><span style=""font-size:17px"">EN TRÈS BON ÉTAT BOÎTE MANUELLE </span> <br /><br /><span style=""font-size:17px"">VITRES ÉLECTRIQUES </span> <br /><br /><span style=""font-size:17px"">FERMETURE CENTRALISÉE </span> <br /><br /><span style=""font-size:17px"">ORDINATEUR DE BORD </span> <br /><br /><span style=""font-size:17px"">BLOO TOUTH TÉLÉPHONE MAIN LIBRE </span> <br /><br /><span style=""font-size:17px"">CONNECTIVITÉ AUX </span> <br /><br /><span style=""font-size:17px"">CLIMATISEUR EN FONCTION </span> <br /><br /><span style=""font-size:17px"">VISIBLE A BIZERTE VILLE </span>",2026-05-13,https://www.cava.tn/voitures/peugeot-301-access-premire-main-991585
HYUNDAI GRANDE i10 ESSENCE Tel 40884251,35500 DT,Hyundai,I10,160000,01.2022,Essence,Manuelle,5,,,,Occasion,,Gabes,noir,,,,,1.2,UNE TRÈS BELLE HYUNDAI GRANDE i10 ESSENCE TOUT OPTION Tel 40884251,2026-05-13,https://www.cava.tn/voitures/hyundai-grande-i10-essence-tel-40884251-991577
RENAULT KADJAR 1er main ESSENCE Tel 24 313 594,123456790 DT,Renault,Kadjar,136000,01.2016,Essence,Manuelle,7,,,,Occasion,,Gabes,noir,,,,,1.2,UNE TRÈS BELLE RENAULT KADJAR ESSENCE 1er main FOUL OPTION Tel 24 313 594,2026-05-13,https://www.cava.tn/voitures/renault-kadjar-1er-main-essence-tel-24-313-594-991576
HYUNDAI GRANDE i10 1er main ESSENCE Tel 24 313 594,38500 DT,Hyundai,I10,150000,01.2023,Essence,Manuelle,5,,,,Occasion,,Gabes,gris,,,,,1.2,UNE TRÈS BELLE HYUNDAI GRANDE i10 1er main ( tasgil awel) ESSENCE CAMERA DE RECULE STAR STOP FOUL OPTION Tel 24 313 594 <br /><br />,2026-05-13,https://www.cava.tn/voitures/hyundai-grande-i10-1er-main-essence-tel-24-313-594-991575
fiat fiorino 2017,21 DT,Fiat,Fiorino,163000,01.2017,Diesel,Manuelle,5,,,,Occasion,,Ben Arous,bleu,,,,,1.3,"<p><span style=""background-color:rgb( 255 , 255 , 255 );color:rgb( 8 , 8 , 9 )""> Fiat Fiorino en excellent état 163.000Km</span></p><p><span style=""background-color:rgb( 255 , 255 , 255 );color:rgb( 8 , 8 , 9 )""> Année 2017 Prix 21 négociable</span></p><p><span style=""background-color:rgb( 255 , 255 , 255 );color:rgb( 8 , 8 , 9 )""> Tél : 29.402.205</span></p><p></p>",2026-05-13,https://www.cava.tn/voitures/fiat-fiorino-2017-991574
PEUGEOT 301 ACTIVE PREMIÈRE MAIN TRÈS PROPRE,0 DT,Peugeot,Autres,87000,01.2023,Essence,Manuelle,5,,,,Occasion,,Ariana,gris,,,,,1.2,"<span style=""font-size:17px""> 25 119 198</span><br /> <br /><br /><span style=""font-size:17px"">VOITURE PEUGEOT 301 ACTIVE</span> <br /><br /><span style=""font-size:17px""> PREMIÈRE MAIN TRÈS PROPRE </span> <br /><br /><span style=""font-size:17px"">VOITURE A L&#39;ÉTAT ORIGINE JAMAIS</span> <br /><br /><span style=""font-size:17px""> TOUCHÉE OU RETOUCHÉE PEINTURE</span> <br /><br /><span style=""font-size:17px""> D&#39;ORIGINE </span> <br /><br /><span style=""font-size:17px"">4 VITRES ÉLECTRIQUES </span> <br /><br /><span style=""font-size:17px"">DISPONIBLE A ARIANA </span>",2026-05-13,https://www.cava.tn/voitures/peugeot-301-active-premire-main-trs-propre-991571
Audi A4 à vendre,25000 DT,Audi,Audi A4,219998,01.2009,Essence,Manuelle,7,,,,Occasion,,Tunis,noir,,,,,1.8,"<p></p><p>Audi A4 2009 en très bon état, voiture élégante et confortable, bien entretenue et propre intérieur/extérieur. Moteur puissant et économique, idéale pour usage quotidien ou longues distances.</p><p> Papiers en règle. Prix intéressant.</p><p>&#x1f4de; Pour plus d’informations : 55445841 / 98445841</p>",2026-05-12,https://www.cava.tn/voitures/audi-a4-vendre-991568
Partner k9,4 DT,Peugeot,Partner,129000,01.2021,Diesel,Manuelle,5,,,,Neuf,,Ariana,blanc,,,,,1.5,&#x1f3c1; Peugeot Partner k9&#x1f3c1; ✅ 129.000 km<br />✅ 05 CV Dissel <br />✅ Tu 257<br />✅ 08/2021<br />✅ Toutes options Très bien entretenu 1ere main<br /> &#x1f4de; 94363094,2026-05-12,https://www.cava.tn/voitures/partner-k9-991567
HYUNDAI GRAND I10,11 DT,Hyundai,I10,83000,01.2023,Essence,Manuelle,5,,,,Occasion,,Bizerte,noir,,,,,1.2,"<span style=""font-size:17px"">99858928</span> <br /><br /><span style=""font-size:17px"">VOITURE HYUNDAI GRAND I 10 5 CV ESSENCE </span> <br /><br /><span style=""font-size:17px"">4 CYLINDRES BOÎTE MANUELLE </span> <br /><br /><span style=""font-size:17px"">PREMIÈRE MAIN TRÈS PROPRE </span> <br /><br /><span style=""font-size:17px"">VOITURE A L&#39;ÉTAT ORIGINE JAMAIS </span> <br /><br /><span style=""font-size:17px"">TOUCHÉE OU RETOUCHÉE PEINTURE </span> <br /><br /><span style=""font-size:17px"">D&#39;ORIGINE TOUTE OPTION </span> <br /><br /><span style=""font-size:17px"">4 VITRES ÉLECTRIQUES </span> <br /><br /><span style=""font-size:17px"">RÉTROVISEURS ÉLECTRIQUES ET </span> <br /><br /><span style=""font-size:17px"">RABATTABLES ÉLECTRIQUEMENT </span> <br /><br /><span style=""font-size:17px"">FERMETURE CENTRALISÉE </span> <br /><br /><span style=""font-size:17px"">BLOO TOUTH </span> <br /><br /><span style=""font-size:17px"">CONNECTIVITÉ AUX </span> <br /><br /><span style=""font-size:17px"">ANTI BROUILLARD </span> <br /><br /><span style=""font-size:17px"">JANTES EN ALUMINIUM </span> <br /><br /><span style=""font-size:17px"">ANNÉE 2023KLM </span><span style=""font-size:17px"">83000</span> <br /><br /><span style=""font-size:17px"">VISITÉ À BIZERTE</span>",2026-05-12,https://www.cava.tn/voitures/hyundai-grand-i10-991566
