Title,Price,Marque,Modele,Kilometrage,Mise_en_circulation,Energie,Boite_vitesse,Puissance_fiscale,Puissance_ch,Transmission,Carrosserie,Etat_general,Proprietaires,Gouvernorat,Couleur_exterieure,Couleur_interieure,Sellerie,Nombre_places,Nombre_portes,Cylindree,Equipements,Date_annonce,URL
Renault megane diesel 2021,20211234 DT,Renault,Megane,80000.0,1.2021,Diesel,Manuelle,6.0,115.0,Traction,Compacte,,,TND Négociable Monastir,,,,5.0,5.0,1461.0,"RENAULT MEGANE 4 Phase 2 DCI☎️ Tél : 53 850 850 / 94 157 778????10-2021????Diesel 6 CV????Kilométrage 80 000km ‼️‼️????Boite Manuelle 6 Rapports✅ Antibrouillard LED✅Feux de jour LED✅Feux full LASER✅clignotants AV/AR Led Dynamic✅4 Pneux Neufs✅Rétroviseurs Rabattable✅Voulant Multifonction✅Eco Mode✅Lane assiste✅Régulateur/Limiteur de Vitesse intelligent✅Parc Paket✅Lunette et vitres arrières téinté✅Superscreen✅Climatronic Air control✅Pack Pare-soleil ????✅Android Auto ????✅Apple CarPlay ????✅ Pack USB Plus ????✅ Assistance de démarrage en côte✅Commande vocale✅Éclairage adaptatif de virage✅Éclairage route non éblouissant✅ Système antipatinage✅Système d'appel d'urgence✅RÉTROVISEURS EXTÉRIEURS Électriques Avec clignotants intégrés✅ Système  Start&StopVoir plus, RENAULT MEGANE 4 Phase 2 DCI☎️ Tél : 53 850 850 / 94 157 778????10-2021????Diesel 6 CV????Kilométrage 80 000km ‼️‼️????Boite Manuelle 6 Rapports✅ Antibrouillard LED✅Feux de jour LED✅Feux full LASER✅clignotants AV/AR Led Dynamic✅4 Pneux Neufs✅Rétroviseurs Rabattable✅Voulant Multifonction✅Eco Mode✅Lane assiste✅Régulateur/Limiteur de Vitesse intelligent✅Parc Paket✅Lunette et vitres arrières téinté✅Superscreen✅Climatronic Air control✅Pack Pare-soleil ????✅Android Auto ????✅Apple CarPlay ????✅ Pack USB Plus ????✅ Assistance de démarrage en côte✅Commande vocale✅Éclairage adaptatif de virage✅Éclairage route non éblouissant✅ Système antipatinage✅Système d'appel d'urgence✅RÉTROVISEURS EXTÉRIEURS Électriques Avec clignotants intégrés✅ Système  Start&StopVoir plus, RENAULT MEGANE 4 Phase 2 DCI☎️ Tél : 53 850 850 / 94 157 778????10-2021????Diesel 6 CV????Kilométrage 80 000km ‼️‼️????Boite Manuelle 6 Rapports✅ Antibrouillard LED✅Feux de jour LED✅Feux full LASER✅clignotants AV/AR Led Dynamic✅4 Pneux Neufs✅Rétroviseurs Rabattable✅Voulant Multifonction✅Eco Mode✅Lane assiste✅Régulateur/Limiteur de Vitesse intelligent✅Parc Paket✅Lunette et vitres arrières téinté✅Superscreen✅Climatronic Air control✅Pack Pare-soleil ????✅Android Auto ????✅Apple CarPlay ????✅ Pack USB Plus ????✅ Assistance de démarrage en côte✅Commande vocale✅Éclairage adaptatif de virage✅Éclairage route non éblouissant✅ Système antipatinage✅Système d'appel d'urgence✅RÉTROVISEURS EXTÉRIEURS Électriques Avec clignotants intégrés✅ Système  Start&Stop, RENAULT MEGANE 4 Phase 2 DCI☎️ Tél : 53 850 850 / 94 157 778????10-2021????Diesel 6 CV????Kilométrage 80 000km ‼️‼️????Boite Manuelle 6 Rapports✅ Antibrouillard LED✅Feux de jour LED✅Feux full LASER✅clignotants AV/AR Led Dynamic✅4 Pneux Neufs✅Rétroviseurs Rabattable✅Voulant Multifonction✅Eco Mode✅Lane assiste✅Régulateur/Limiteur de Vitesse intelligent✅Parc Paket✅Lunette et vitres arrières téinté✅Superscreen✅Climatronic Air control✅Pack Pare-soleil ????✅Android Auto ????✅Apple CarPlay ????✅ Pack USB Plus ????✅ Assistance de démarrage en côte✅Commande vocale✅Éclairage adaptatif de virage✅Éclairage route non éblouissant✅ Système antipatinage✅Système d'appel d'urgence✅RÉTROVISEURS EXTÉRIEURS Électriques Avec clignotants intégrés✅ Système  Start&Stop, Voir plus",05.03.2025,https://baniola.tn/details/22293/renault-megane-diesel-2021.html
Hyundai i10 essence 2021,202135000 DT,Hyundai,I10,200.0,1.2021,Essence,Manuelle,5.0,67.0,Traction,Citadine,,,TND Négociable Gafsa,,,,5.0,5.0,998.0,"Vendre hyundai grand i10 tt Options 4 pneus neufs moteur et peinture d&#039; origineVoir plus, Vendre hyundai grand i10 tt Options 4 pneus neufs moteur et peinture d&#039; origineVoir plus, Vendre hyundai grand i10 tt Options 4 pneus neufs moteur et peinture d&#039; origine, Vendre hyundai grand i10 tt Options 4 pneus neufs moteur et peinture d&#039; origine, Voir plus",05.03.2025,https://baniola.tn/details/22294/hyundai-i10-essence-2021.html
Peugeot 207 essence 2011,201130000 DT,Peugeot,207,110000.0,1.2011,Essence,Manuelle,6.0,120.0,Traction,Compacte,,,TND Tunis,,,,5.0,5.0,1598.0,"Peugeot 207 à vendre. Si vous êtes intéressé merci de me contacter sur ce numéro 98 516 075 ou 90 206 426Voir plus, Peugeot 207 à vendre. Si vous êtes intéressé merci de me contacter sur ce numéro 98 516 075 ou 90 206 426Voir plus, Peugeot 207 à vendre. Si vous êtes intéressé merci de me contacter sur ce numéro 98 516 075 ou 90 206 426, Peugeot 207 à vendre. Si vous êtes intéressé merci de me contacter sur ce numéro 98 516 075 ou 90 206 426, Voir plus",05.03.2025,https://baniola.tn/details/22295/peugeot-207-essence-2011.html
Ford c max diesel 2009,200923 DT,Ford,C MAX,270.0,1.2009,Diesel,Manuelle,6.0,109.0,Traction,Monospace,,,TND Mahdia,,,,5.0,5.0,1560.0,"krhba ntfhifa barchaVoir plus, krhba ntfhifa barchaVoir plus, krhba ntfhifa barcha, krhba ntfhifa barcha, Voir plus",05.03.2025,https://baniola.tn/details/22296/ford-c-max-diesel-2009.html
Suzuki spresso,31500 DT,Suzuki,S-Presso,78000.0,1.2021,Essence,Manuelle,4.0,67.0,Traction,Citadine,,,TND Négociable Nabeul,,,,5.0,5.0,998.0,"je mets en vente ma Suzuki spresso 2021 en bon état véhicule non accidenté, entretenu régulièrement chez maison Suzuki (78000km)Voir plus, je mets en vente ma Suzuki spresso 2021 en bon état véhicule non accidenté, entretenu régulièrement chez maison Suzuki (78000km)Voir plus, je mets en vente ma Suzuki spresso 2021 en bon état véhicule non accidenté, entretenu régulièrement chez maison Suzuki (78000km), je mets en vente ma Suzuki spresso 2021 en bon état véhicule non accidenté, entretenu régulièrement chez maison Suzuki (78000km), Voir plus",05.03.2025,https://baniola.tn/details/22297/suzuki-spresso.html
Kia rio essence 2015,201540500 DT,Kia,RIO,175000.0,1.2015,Essence,Automatique,5.0,87.0,Traction,Citadine,,,TND Tunis,,,,5.0,5.0,1386.0,"Pack  Emirates toutes options boite auto toit ouvrant...Voir plus, Pack  Emirates toutes options boite auto toit ouvrant...Voir plus, Pack  Emirates toutes options boite auto toit ouvrant..., Pack  Emirates toutes options boite auto toit ouvrant..., Voir plus",04.03.2025,https://baniola.tn/details/22281/kia-rio-essence-2015.html
Dacia logan mcv essence 2018,201839000 DT,Dacia,LOGAN M,174000.0,1.2018,Essence,Manuelle,5.0,75.0,Traction,Break,,,TND Négociable Gafsa,,,,5.0,5.0,1390.0,"A vendreDacia Logan MCVannée 2018Kilométrage 174 000kmTôlerie a l'origineTts optionsKol chy en marche: climatisation  poste radio Bluetooth aux usbVitres électriques Fermeture centralePlus d'info 50 149 677 ????Voir plus, A vendreDacia Logan MCVannée 2018Kilométrage 174 000kmTôlerie a l'origineTts optionsKol chy en marche: climatisation  poste radio Bluetooth aux usbVitres électriques Fermeture centralePlus d'info 50 149 677 ????Voir plus, A vendreDacia Logan MCVannée 2018Kilométrage 174 000kmTôlerie a l'origineTts optionsKol chy en marche: climatisation  poste radio Bluetooth aux usbVitres électriques Fermeture centralePlus d'info 50 149 677 ????, A vendreDacia Logan MCVannée 2018Kilométrage 174 000kmTôlerie a l'origineTts optionsKol chy en marche: climatisation  poste radio Bluetooth aux usbVitres électriques Fermeture centralePlus d'info 50 149 677 ????, Voir plus",04.03.2025,https://baniola.tn/details/22283/dacia-logan-mcv-essence-2018.html
Peugeot 2008 essence 2017,201738000 DT,Peugeot,2008,168.0,1.2017,Essence,Manuelle,5.0,82.0,Traction,SUV,,,TND Négociable Kairouan,,,,5.0,5.0,1199.0,"Propriétaire femme, je mets en vente ma Peugeot 2008, année 2017, essence, en raison de mon déménagement définitif à l’étranger.✔️ Très bien entretenue, toujours révisée en temps et en heure.✔️ Faible consommation, idéale en ville comme sur autorouteSi vous recherchez un SUV fiable, élégant et confortable, cette voiture est faite pour vous !Prix à débattre dans la limite du raisonnable.Voir plus, Propriétaire femme, je mets en vente ma Peugeot 2008, année 2017, essence, en raison de mon déménagement définitif à l’étranger.✔️ Très bien entretenue, toujours révisée en temps et en heure.✔️ Faible consommation, idéale en ville comme sur autorouteSi vous recherchez un SUV fiable, élégant et confortable, cette voiture est faite pour vous !Prix à débattre dans la limite du raisonnable.Voir plus, Propriétaire femme, je mets en vente ma Peugeot 2008, année 2017, essence, en raison de mon déménagement définitif à l’étranger.✔️ Très bien entretenue, toujours révisée en temps et en heure.✔️ Faible consommation, idéale en ville comme sur autorouteSi vous recherchez un SUV fiable, élégant et confortable, cette voiture est faite pour vous !Prix à débattre dans la limite du raisonnable., Propriétaire femme, je mets en vente ma Peugeot 2008, année 2017, essence, en raison de mon déménagement définitif à l’étranger.✔️ Très bien entretenue, toujours révisée en temps et en heure.✔️ Faible consommation, idéale en ville comme sur autorouteSi vous recherchez un SUV fiable, élégant et confortable, cette voiture est faite pour vous !Prix à débattre dans la limite du raisonnable., Voir plus",04.03.2025,https://baniola.tn/details/22284/peugeot-2008-essence-2017.html
Nissan qashqai diesel 2010,201034500 DT,Nissan,Qashqai,265000.0,1.201,Diesel,Manuelle,6.0,130.0,Traction,SUV,,,TND Négociable Ben arous,,,,5.0,5.0,1995.0,"Belle voiture spacieuse et économique 7places toutes options vesite technique février 2026Voir plus, Belle voiture spacieuse et économique 7places toutes options vesite technique février 2026Voir plus, Belle voiture spacieuse et économique 7places toutes options vesite technique février 2026, Belle voiture spacieuse et économique 7places toutes options vesite technique février 2026, Voir plus",03.03.2025,https://baniola.tn/details/22277/nissan-qashqai-diesel-2010.html
Renault megane diesel 2009,200930500 DT,Renault,Megane,280000.0,1.2009,Diesel,Manuelle,6.0,90.0,Traction,Berline,,,TND Négociable Tunis,,,,5.0,5.0,1461.0,"Megane 3 boîte 6Voir plus, Megane 3 boîte 6Voir plus, Megane 3 boîte 6, Megane 3 boîte 6, Voir plus",03.03.2025,https://baniola.tn/details/22279/renault-megane-diesel-2009.html
Renault megane diesel 2009,200930500 DT,Renault,Megane,280000.0,1.2009,Diesel,Manuelle,6.0,90.0,Traction,Berline,,,TND Négociable Tunis,,,,5.0,5.0,1461.0,"Mégane 3 diesel boîte 6Voir plus, Mégane 3 diesel boîte 6Voir plus, Mégane 3 diesel boîte 6, Mégane 3 diesel boîte 6, Voir plus",03.03.2025,https://baniola.tn/details/22280/renault-megane-diesel-2009.html
Renault autres essence 2017,201758500 DT,Renault,Autres,59000.0,1.2017,Essence,Automatique,8.0,68.0,Traction,Citadine,,,TND Négociable Sousse,,,,4.0,5.0,1149.0,"كرهبة نظيفة رينو داستر  مستوردة من الخارج ماشية 59000 كم موديل 2017 اوتوماتيك ايسنس الثمن 58500 دينار قابل للتفواض للتواصل58223961Voir plus, كرهبة نظيفة رينو داستر  مستوردة من الخارج ماشية 59000 كم موديل 2017 اوتوماتيك ايسنس الثمن 58500 دينار قابل للتفواض للتواصل58223961Voir plus, كرهبة نظيفة رينو داستر  مستوردة من الخارج ماشية 59000 كم موديل 2017 اوتوماتيك ايسنس الثمن 58500 دينار قابل للتفواض للتواصل58223961, كرهبة نظيفة رينو داستر  مستوردة من الخارج ماشية 59000 كم موديل 2017 اوتوماتيك ايسنس الثمن 58500 دينار قابل للتفواض للتواصل58223961, Voir plus",02.03.2025,https://baniola.tn/details/22275/renault-autres-essence-2017.html
Ford kuga essence 2019,201973000 DT,Ford,KUGA,70000.0,1.2019,Essence,Manuelle,8.0,165.0,Traction,SUV,,,TND Négociable Sfax,,,,5.0,5.0,1499.0,"Ford kuga 1 er main eco boostVoir plus, Ford kuga 1 er main eco boostVoir plus, Ford kuga 1 er main eco boost, Ford kuga 1 er main eco boost, Voir plus",01.03.2025,https://baniola.tn/details/22270/ford-kuga-essence-2019.html
Mini b essence 2010,201025000 DT,Mini,B,140000.0,1.201,Essence,Manuelle,5.0,95.0,Traction,Citadine,,,TND Négociable Beja,,,,4.0,3.0,1598.0,"Une belle mini en bonne étatVoir plus, Une belle mini en bonne étatVoir plus, Une belle mini en bonne état, Une belle mini en bonne état, Voir plus",01.03.2025,https://baniola.tn/details/22272/mini-b-essence-2010.html
Kia rio essence 2021,202160500 DT,Kia,RIO,72000.0,1.2021,Essence,Manuelle,5.0,120.0,Traction,Citadine,,,TND Négociable Tunis,,,,5.0,5.0,1400.0,"Kia Rio GT Line - Km certifié - peinture maison - avec 4 roues Bridgestone d’origine (juin 2024)Voir plus, Kia Rio GT Line - Km certifié - peinture maison - avec 4 roues Bridgestone d’origine (juin 2024)Voir plus, Kia Rio GT Line - Km certifié - peinture maison - avec 4 roues Bridgestone d’origine (juin 2024), Kia Rio GT Line - Km certifié - peinture maison - avec 4 roues Bridgestone d’origine (juin 2024), Voir plus",28.02.2025,https://baniola.tn/details/22261/kia-rio-essence-2021.html
Volkswagen jetta essence 2008,200832000 DT,Volkswagen,Jetta,208732.0,1.2008,Essence,Manuelle,7.0,105.0,Traction,Berline,,,TND Négociable Ariana,,,,5.0,5.0,1595.0,"Je mets en vente une voiture Volkswagen Jetta année Décembre 2008, essence 1.6L, 7CV, boîte manuelle, en bon étatVoir plus, Je mets en vente une voiture Volkswagen Jetta année Décembre 2008, essence 1.6L, 7CV, boîte manuelle, en bon étatVoir plus, Je mets en vente une voiture Volkswagen Jetta année Décembre 2008, essence 1.6L, 7CV, boîte manuelle, en bon état, Je mets en vente une voiture Volkswagen Jetta année Décembre 2008, essence 1.6L, 7CV, boîte manuelle, en bon état, Voir plus",28.02.2025,https://baniola.tn/details/22262/volkswagen-jetta-essence-2008.html
Toyota corolla diesel 2013,201312800 DT,Toyota,Corolla,900.0,1.2013,Diesel,Manuelle,7.0,90.0,Traction,Berline,,,TND Négociable Tunis,,,,5.0,5.0,1364.0,"Belle voitureVoir plus, Belle voitureVoir plus, Belle voiture, Belle voiture, Voir plus",28.02.2025,https://baniola.tn/details/22267/toyota-corolla-diesel-2013.html
Citroen c4 essence 2006,200621000 DT,Citroen,C4,0.0,1.2006,Essence,Manuelle,6.0,109.0,Traction,Berline,,,TND Négociable Nabeul,,,,5.0,5.0,1587.0,"Citroën C4Voir plus, Citroën C4Voir plus, Citroën C4, Citroën C4, Voir plus",28.02.2025,https://baniola.tn/details/22268/citroen-c4-essence-2006.html
Tata tata xenon x2 diesel 2017,201724 DT,Tata,TATA XENON X2,320.0,1.2017,Diesel,Manuelle,7.0,140.0,Propulsion,Pick-up,,,TND Négociable Sfax,,,,5.0,5.0,2956.0,"tata xenon on bonne état n : 21027371Voir plus, tata xenon on bonne état n : 21027371Voir plus, tata xenon on bonne état n : 21027371, tata xenon on bonne état n : 21027371, Voir plus",27.02.2025,https://baniola.tn/details/22251/tata-tata-xenon-x2-diesel-2017.html
Mercedes classe clk essence 2000,19000 DT,Mercedes,Classe Clk,280000.0,1.2,Essence,Manuelle,9.0,136.0,Propulsion,Coupé,,,Prix non spécifié Beja,,,,4.0,3.0,1998.0,"Mercedes CLK200 Noir sport 2 portes Toutes  options  et toute l'état d'originesVoir plus, Mercedes CLK200 Noir sport 2 portes Toutes  options  et toute l'état d'originesVoir plus, Mercedes CLK200 Noir sport 2 portes Toutes  options  et toute l'état d'origines, Mercedes CLK200 Noir sport 2 portes Toutes  options  et toute l'état d'origines, Voir plus",27.02.2025,https://baniola.tn/details/22252/mercedes-classe-clk-essence-2000.html
Peugeot 505 diesel 2003,20039000000 DT,Peugeot,505,122.0,1.2003,Diesel,Manuelle,10.0,80.0,Traction,Berline,,,TND Négociable Zaghouan,,,,5.0,5.0,2304.0,"Voiture tres propre mte3 ksiba (Menich samsar)Voir plus, Voiture tres propre mte3 ksiba (Menich samsar)Voir plus, Voiture tres propre mte3 ksiba (Menich samsar), Voiture tres propre mte3 ksiba (Menich samsar), Voir plus",27.02.2025,https://baniola.tn/details/22255/peugeot-505-diesel-2003.html
Peugeot 3008 diesel 2018,201887 DT,Peugeot,3008,201.0,1.2018,Diesel,Automatique,6.0,130.0,Traction,SUV,,,TND Nabeul,,,,5.0,5.0,1997.0,,27.02.2025,https://baniola.tn/details/22257/peugeot-3008-diesel-2018.html
Volkswagen golf 6 diesel 2011,201112345 DT,Volkswagen,Golf 6,216.0,1.2011,Diesel,Manuelle,5.0,110.0,Traction,Compacte,,,TND Négociable Kairouan,,,,5.0,5.0,1968.0,"Golf 6 TDI bluemotion SPORTFaible consommationMoteur ماشاءاللهClimatiseur glace4 vitres électriquesFermeture centrale à distanceCapteur avant et arrièreLimiteur et régulateur vitesse                  Feux avant et arrière LEDVoir plus, Golf 6 TDI bluemotion SPORTFaible consommationMoteur ماشاءاللهClimatiseur glace4 vitres électriquesFermeture centrale à distanceCapteur avant et arrièreLimiteur et régulateur vitesse                  Feux avant et arrière LEDVoir plus, Golf 6 TDI bluemotion SPORTFaible consommationMoteur ماشاءاللهClimatiseur glace4 vitres électriquesFermeture centrale à distanceCapteur avant et arrièreLimiteur et régulateur vitesse                  Feux avant et arrière LED, Golf 6 TDI bluemotion SPORTFaible consommationMoteur ماشاءاللهClimatiseur glace4 vitres électriquesFermeture centrale à distanceCapteur avant et arrièreLimiteur et régulateur vitesse                  Feux avant et arrière LED, Voir plus",27.02.2025,https://baniola.tn/details/22258/volkswagen-golf-6-diesel-2011.html
Peugeot 208 essence 2015,201527000 DT,Peugeot,208,170000.0,1.2015,Essence,Manuelle,4.0,82.0,Traction,Citadine,,,TND Négociable Kairouan,,,,5.0,5.0,1199.0,"208 style ABS*AUTORADIO	6 haut-parleurs*CONNECTIVITÉ	USB | Android Auto | Apple Carplay | Bluetooth | Mirrorlink*ECRAN	Tactile | 7 pouces*Radar de recul*JANTES	En aluminium | 16’’*CLIMATRONIQUE*DIRECTION ASSISTÉE*FERMETURE CENTRALISÉE	À distance*ORDINATEUR DE BORD*LIMITEUR DE VITESSE*RÉTROVISEURS EXTÉRIEURS	Électriques | Rabattables | Dégivrants*RÉGULATEUR DE VITESSE*RÉTROVISEUR INTÉRIEUR	Anti-éblouissement*VITRES ÉLECTRIQUES	Avant/ArrièreVOLANT RÉGLABLE	En hauteur et en profondeurVoir plus, 208 style ABS*AUTORADIO	6 haut-parleurs*CONNECTIVITÉ	USB | Android Auto | Apple Carplay | Bluetooth | Mirrorlink*ECRAN	Tactile | 7 pouces*Radar de recul*JANTES	En aluminium | 16’’*CLIMATRONIQUE*DIRECTION ASSISTÉE*FERMETURE CENTRALISÉE	À distance*ORDINATEUR DE BORD*LIMITEUR DE VITESSE*RÉTROVISEURS EXTÉRIEURS	Électriques | Rabattables | Dégivrants*RÉGULATEUR DE VITESSE*RÉTROVISEUR INTÉRIEUR	Anti-éblouissement*VITRES ÉLECTRIQUES	Avant/ArrièreVOLANT RÉGLABLE	En hauteur et en profondeurVoir plus, 208 style ABS*AUTORADIO	6 haut-parleurs*CONNECTIVITÉ	USB | Android Auto | Apple Carplay | Bluetooth | Mirrorlink*ECRAN	Tactile | 7 pouces*Radar de recul*JANTES	En aluminium | 16’’*CLIMATRONIQUE*DIRECTION ASSISTÉE*FERMETURE CENTRALISÉE	À distance*ORDINATEUR DE BORD*LIMITEUR DE VITESSE*RÉTROVISEURS EXTÉRIEURS	Électriques | Rabattables | Dégivrants*RÉGULATEUR DE VITESSE*RÉTROVISEUR INTÉRIEUR	Anti-éblouissement*VITRES ÉLECTRIQUES	Avant/ArrièreVOLANT RÉGLABLE	En hauteur et en profondeur, 208 style ABS*AUTORADIO	6 haut-parleurs*CONNECTIVITÉ	USB | Android Auto | Apple Carplay | Bluetooth | Mirrorlink*ECRAN	Tactile | 7 pouces*Radar de recul*JANTES	En aluminium | 16’’*CLIMATRONIQUE*DIRECTION ASSISTÉE*FERMETURE CENTRALISÉE	À distance*ORDINATEUR DE BORD*LIMITEUR DE VITESSE*RÉTROVISEURS EXTÉRIEURS	Électriques | Rabattables | Dégivrants*RÉGULATEUR DE VITESSE*RÉTROVISEUR INTÉRIEUR	Anti-éblouissement*VITRES ÉLECTRIQUES	Avant/ArrièreVOLANT RÉGLABLE	En hauteur et en profondeur, Voir plus",27.02.2025,https://baniola.tn/details/22259/peugeot-208-essence-2015.html
Citroen autre essence 2016,201626000 DT,Citroen,AUTRE,250000.0,1.2016,Essence,Manuelle,5.0,,,,,,TND Négociable Ben arous,,,,,5.0,,"Voiture Citroën C Elysee 1 ère main jamais fait accidentVoir plus, Voiture Citroën C Elysee 1 ère main jamais fait accidentVoir plus, Voiture Citroën C Elysee 1 ère main jamais fait accident, Voiture Citroën C Elysee 1 ère main jamais fait accident, Voir plus",27.02.2025,https://baniola.tn/details/22260/citroen-autre-essence-2016.html
Volkswagen polo essence 2015,201534500 DT,Volkswagen,Polo,150.0,1.2015,Essence,Manuelle,4.0,60.0,Traction,Citadine,,,TND Négociable Tunis,,,,5.0,5.0,1198.0,"Polo 7 restylé a vendre ou échange contre une golf 6Voir plus, Polo 7 restylé a vendre ou échange contre une golf 6Voir plus, Polo 7 restylé a vendre ou échange contre une golf 6, Polo 7 restylé a vendre ou échange contre une golf 6, Voir plus",26.02.2025,https://baniola.tn/details/22246/volkswagen-polo-essence-2015.html
Peugeot 206 essence 2009,200921000 DT,Peugeot,206,113000.0,1.2009,Essence,Automatique,6.0,75.0,Traction,Compacte,,,TND Ariana,,,,5.0,5.0,1360.0,"A vendre Peugeot 206 Blanche, 1ére main, année de circulation en Juin 2009 en trés bon étatVoir plus, A vendre Peugeot 206 Blanche, 1ére main, année de circulation en Juin 2009 en trés bon étatVoir plus, A vendre Peugeot 206 Blanche, 1ére main, année de circulation en Juin 2009 en trés bon état, A vendre Peugeot 206 Blanche, 1ére main, année de circulation en Juin 2009 en trés bon état, Voir plus",26.02.2025,https://baniola.tn/details/22249/peugeot-206-essence-2009.html
Jaguar xf essence 2011 ???? 24 666 999,2466699975 DT,Jaguar,XF,160.0,1.2011,Essence,Automatique,17.0,238.0,Propulsion,Berline,,,TND Négociable Ariana,,,,5.0,5.0,3000.0,"Jaguar xf 2011 v6 tout options essence boite auto avec toit panoramiqueVoir plus, Jaguar xf 2011 v6 tout options essence boite auto avec toit panoramiqueVoir plus, Jaguar xf 2011 v6 tout options essence boite auto avec toit panoramique, Jaguar xf 2011 v6 tout options essence boite auto avec toit panoramique, Voir plus",25.02.2025,https://baniola.tn/details/22233/jaguar-xf-essence-2011-24-666-999.html
Peugeot partner diesel 2019,201938000 DT,Peugeot,Partner,168000.0,1.2019,Diesel,Manuelle,5.0,130.0,Traction,Utilitaire,,,TND Tunis,,,,2.0,3.0,1560.0,"excellente Partner k9 , première mainVoir plus, excellente Partner k9 , première mainVoir plus, excellente Partner k9 , première main, excellente Partner k9 , première main, Voir plus",25.02.2025,https://baniola.tn/details/22234/peugeot-partner-diesel-2019.html
Tata tata xenon x2 diesel 2018,201827000 DT,Tata,TATA XENON X2,220000.0,1.2018,Diesel,Manuelle,7.0,114.0,Propulsion,Pick-up,,,TND Tunis,,,,5.0,3.0,2956.0,"excellente véhicule première mainVoir plus, excellente véhicule première mainVoir plus, excellente véhicule première main, excellente véhicule première main, Voir plus",25.02.2025,https://baniola.tn/details/22235/tata-tata-xenon-x2-diesel-2018.html
